"sample_name","full_path","organization_code","legacy_batch_code","visibility"
"SH420x17","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x17","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx136","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx136","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB15","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB15","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x06","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x06","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx24","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx24","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x50","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x50","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx106","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx106","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx75","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx75","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx31","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx31","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x24","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x24","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x36","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x36","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x14","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x14","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x65","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x65","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx37","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx37","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x32","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x32","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB36","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB36","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx93","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx93","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx08","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx08","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x34","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x34","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x88","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x88","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x20","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x20","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x03","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x03","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x24","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x24","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x91","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x91","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x33","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x33","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx58","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx58","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx95","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx95","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x35","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x35","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx87","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx87","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x31","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x31","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx70","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx70","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x45","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x45","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB33","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB33","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x29","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x29","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx104","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx104","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx23130","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx23130","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB17","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB17","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx121","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx121","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x88","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x88","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx100","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx100","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx122","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx122","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx79","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx79","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx51","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx51","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB6S","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB6S","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB31","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB31","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x33","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x33","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x18","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x18","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB12","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB12","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x39","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x39","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x67","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x67","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x66","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x66","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB8","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB8","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB20","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB20","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x10","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x10","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx81","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx81","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x62","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x62","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x38","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x38","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB19","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB19","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx10","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx10","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x45","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x45","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx01","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx01","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x26","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x26","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx46","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx46","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x32","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x32","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x52","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x52","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x60","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x60","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB6B","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB6B","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x69","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x69","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x71","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x71","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx06","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx06","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x43","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x43","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx42","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx42","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x90","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x90","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB4","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB4","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x08","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x08","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx118","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx118","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x47","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x47","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x04","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x04","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx52","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx52","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x54","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x54","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x66","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x66","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x85","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x85","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x62","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x62","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x83","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x83","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x82","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x82","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x59","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x59","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx113","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx113","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x08","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x08","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxARMZ1","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxARMZ1","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB40","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB40","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x02","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x02","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx86","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx86","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x56","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x56","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x49","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x49","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx77","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx77","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx49","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx49","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx35","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx35","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx91","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx91","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx109","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx109","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx80","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx80","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x46","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x46","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x61","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x61","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x17","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x17","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x94","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x94","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx54","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx54","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x73","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x73","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x35","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x35","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB24","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB24","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx72","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx72","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB13","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB13","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx92","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx92","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB37","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB37","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x40","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x40","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x63","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x63","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB39","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB39","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx66","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx66","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x15","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x15","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx116","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx116","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx15","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx15","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx65","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx65","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxprfH3","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxprfH3","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x19","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x19","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x76","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x76","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx96","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx96","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx126","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx126","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x14","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x14","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x83","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x83","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x22","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x22","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx137","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx137","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x63","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x63","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx40","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx40","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x09","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x09","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x06","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x06","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx38","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx38","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x16","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x16","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x84","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x84","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x74","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x74","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx16","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx16","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x51","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x51","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x42","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x42","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x87","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x87","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x34","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x34","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx41","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx41","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx07","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx07","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx28","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx28","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx33","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx33","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx32","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx32","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x61","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x61","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x02","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x02","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx62","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx62","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x93","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x93","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x05","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x05","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH400x16","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH400x16","copenhagen","240607_A01961_AH7HW2DRX5","public"
"SH420x10","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/SH420x10","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOxAB16","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOxAB16","copenhagen","240607_A01961_AH7HW2DRX5","public"
"MUKOx84","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/240607_A01961_AH7HW2DRX5/MUKOx84","copenhagen","240607_A01961_AH7HW2DRX5","public"
